Year,Title,Abstract,Authors,Affiliations,URL
2010,Virtually accommodating: Speech rate accommodation to a virtual interlocutor.,"Why do people accommodate to each others linguistic behavior? Studies of natural interactions (Giles, Taylor & Bourhis, 1973) suggest that speakers accommodate to achieve interactional goals, influencing what their interlocutor thinks or feels about them. But is this the only reason speakers accommodate? In real-world conversations, interactional motivations are ubiquitous, making it difficult to assess the extent to which they drive accommodation. Do speakers still accommodate even when interactional goals cannot be achieved, for instance, when their interlocutor cannot interpret their accommodation behavior? To find out, we asked participants to enter an immersive virtual reality (VR) environment and to converse with a virtual interlocutor. Participants accommodated to the speech rate of their virtual interlocutor even though he could not interpret their linguistic behavior, and thus accommodation could not possibly help them to achieve interactional goals. Results show that accommodation does not require explicit interactional goals, and suggest other social motivations for accommodation.",>Laura Staum Casasanto>Kyle Jasmin>Daniel Casasanto,>Max Planck Institute for Psycholinguistics>Max Planck Institute for Psycholinguistics>Max Planck Institute for Psycholinguistics,https://mindmodeling.org/cogsci2010/papers/0020/index.html
2010,Connecting the Visible to the Invisible: Helping Middle School Students Understand Complex Ecosystem Processes.,"Learning about ecosystems is challenging because, like any complex system, they are simultaneously multidimensional and dynamic. Often, learners engage only with the visible components of an ecosystem and draw either single or linear causal connections between components. In this study, we explored how using a Structure-Behavior-Function framework supported middle school students conceptual and complex reasoning about the visible and invisible components of an ecosystem. Research shows that learners often engage only with the visible components of an ecosystem and draw linear/single causal connections between the components of the ecosystem. Our findings suggest that a combination of using structure, behavior, and function approach along with a set of carefully designed technology tools can push the students toward a better understanding of the ecosystem functioning. The results show that along with the visible components of the ecosystem, students have started to identify the invisible components of the ecosystem.",>Sameer Honwad>Cindy Hmelo-Silver>Rebecca Jordan>Catherine  Eberbach>Steven  Gray>Suparna  Sinha>Ashok  Goel>Swaroop  Vattam>Spencer  Rugaber>David  Joyner,>Rutgers University>Rutgers University>Rutgers University>Rutgers University>Rutgers University>Rutgers University>Georgia Institute of Technology>Georgia Institute of Technology>Georgia Institute of Technology>Georgia Institute of Technology,https://mindmodeling.org/cogsci2010/papers/0021/index.html
2010,Response Times and Misconception-like Responses to Science Questions,"Patterns of incorrect answering or misconception-like responses to scientific concept questions have been well documented. Here we investigate both response choices and response times to gain insight into the nature of misconception-like responses. In a series of experiments involving questions on graphs in which participants must compare the slopes of two points, we find that students answering with misconception-like responses, namely comparing heights rather than the slopes, do so consistently and more rapidly than those answering correctly. We also find in a speeded experiment, that all students are able to compare slopes and heights, but comparing heights requires less time than comparing slopes. Finally, by imposing a delay in responding that is long enough for the responder to process both slopes and heights, we find a reduction in misconception-like responses. Thus the misconception-like responses can be explained in terms of speed-accuracy trade-off models in which responders place high priority on answering quickly.",>Andrew Heckler>Thomas Scaife>Eleanor Sayre,>Ohio State University>Ohio State University>Wabash College,https://mindmodeling.org/cogsci2010/papers/0022/index.html
2010,Effects of Problem Context on Strategy Use within Functional Thinking,"The effect of problem format on problem solving strategy selection is investigated within the early algebra domain of functional thinking. Functional Thinking is a type of algebraic reasoning appropriate for elementary students, in which a relationship exists between two sets of values. Three function table problems were given to students in grades two through six (N=232) in three different problem contexts. Problem context affected student strategy selection. Presenting the problem with non-indexical X values elicited the most correct strategy use, whereas the format with indexical X values elicited the most naïve and incorrect strategy use. Presenting the problem in a story context did not help correct strategy selection, but it decreased incorrect strategy use. Findings highlight factors influencing strategy selection, and have implication for instructional design and problem solving.",>Katherine McEldoon>Caroline Cochrane-Braswell >Bethany Rittle-Johnson,>Vanderbilt University>Vanderbilt University>Vanderbilt University,https://mindmodeling.org/cogsci2010/papers/0023/index.html
2010,The Application of the Less is More Hypothesis in Foreign Language Learning,"The goal of this study was to test a foreign language teaching method inspired by Newport (1990)s Less is More hypothesis. Computerized French language lessons were presented to 112 adults over two one-hour sessions. Learning trials were presented either in full sentences to resemble the adult learning environment, or in small phrases that incrementally increased in length to full sentences, resembling the steadily expanding processing capabilities of children. Trials were also ordered randomly or blocked such that multiple examples of the same objects and verbs were presented consecutively, in order to promote attention to individual words within those sentences. Language proficiency tests of vocabulary and grammar were administered after the lessons. The incremental and blocked conditions outperformed the randomly ordered full sentence conditions on the grammar measure. This outcome suggests that a teaching method based on Newports Less is More hypothesis can be advantageous in learning a foreign language.",>Simone Chin>Alan Kersten,>Florida Atlantic University>Florida Atlantic University,https://mindmodeling.org/cogsci2010/papers/0024/index.html
2010,Are People Successful at Learning Sequential Decisions on a Perceptual Matching Task?,"Sequential decision-making tasks are commonplace in our everyday lives. We report the results of an experiment in which human subjects were trained to perform a perceptual matching task, an instance of a sequential decision-making task. We use two benchmarks to evaluate the quality of subjects' learning. One benchmark is based on optimal performance as defined by a dynamic programming procedure. The other is based on an adaptive computational agent that uses a reinforcement learning method known as Q-learning to learn to perform the task. Our analyses suggest that subjects learned to perform the perceptual matching task in a near-optimal manner at the end of training. Subjects were able to achieve near-optimal performance because they learned, at least partially, the causal structure underlying the task. Subjects' learning curves were broadly consistent with those of model-based reinforcement-learning agents that built and used internal models of how their actions influenced the external environment. We hypothesize that, in general, people will achieve near-optimal performances on sequential decision-making tasks when they can detect the effects of their actions on the environment, and when they can represent and reason about these effects using an internal mental model.",>Reiko Yakushijin>Robert Jacobs,>Aoyama Gakuin University>University of Rochester,https://mindmodeling.org/cogsci2010/papers/0025/index.html
2010,The Impact of Perceptual Aliasing on Exploration and Learning in a Dynamic Decision Making Task,"Perceptual aliasing arises in situations where multiple, distinct states of the world give rise to the same percept. In this study, we examine how the degree of perceptual aliasing in a task impacts the ability of human agents to learn reward-maximizing decision strategies. Previous work has shown that the presence of perceptual cues that help signal distinct states of the environment can improve the ability of learners to adopt an optimal decision strategy in sequential decision making tasks (Gureckis & Love, 2009). In our experiments, we parametrically manipulated the degree of perceptual aliasing afforded by certain perceptual cues in a similar task. Our empirical results and simulations show how the ability of the learner improves as relevant states in the world uniquely map to differentiated percepts. The results provide further support for the model of sequential decision making proposed by Gureckis & Love (2009) and highlight the important role that state representations may have on behavior in dynamic decision making and learning tasks.",>Lisa Zaval>Todd Gureckis,>Columbia University>New York University,https://mindmodeling.org/cogsci2010/papers/0026/index.html
2010,Human foraging behavior: A virtual reality investigation on area restricted search in humans,"The control of attention and the control of movement in space share a similar optimal control structuremediating the trade-off between exploiting one locale and exploring others. A common spatial foraging strategy observed in many species is area-restricted search, in which animals respond to resources or their absence by moving between local and global search strategies, respectively. When resources are clustered, area-restricted search can represent an optimal foraging strategy. Surprisingly few studies have investigated whether humans display such behavior in the context of spatial navigation. Here we present two experiments in which human participants search for resources distributed over a large virtual environment. By systematically manipulating the specific distribution of the resources the first experiment investigates humans ability to perform area-restricted search. The second experiment probes for the patch-leaving rules humans apply when facing resources distributed in patches that differ in quality. Our results indicate that humans forage in space using an area-restricted search, but do so in a non-optimal wayconsistent with other studies showing non-optimal search strategies in memory.",>Christopher Kalff>Thomas Hills>Jan Malte Wiener,">Center for Cognitive Science, Freiburg University>Department of Psychology, University of Basel>Department of Psychology, Bournemouth University",https://mindmodeling.org/cogsci2010/papers/0027/index.html
2010,Learning in Multiple-cue Judgment Tasks,"In our daily lives we often make quantitative judgments based on multiple pieces of information such as evaluating a students paper based on form and content. Psychological research suggests that humans rely on several strategies to make multiple-cue judgments. The strategy that is used depends on the structure of the task. In contrast, recent research on learning in judgment tasks suggests that learning is relatively independent of task structure. In a simulation study we investigated how the performance of several learning models is influenced by the structure of the task and the amount of learning experience. We found that a linear additive neuronal network model performed well regardless of task structure and amount of learning. However, with little learning a heuristic model performed similarly well, and with extensive learning, associative learning models caught up with the linear additive model.",>Bettina von Helversen>Joerg Rieskamp,>Universität Basel>Universität Basel,https://mindmodeling.org/cogsci2010/papers/0028/index.html
2010,Success in Theory of Mind,"This symposium presents research exploring successful instances of theory of mind reasoning using a variety of experimental approaches, and examines the ability to succeed consistently across the lifespan, with results from toddlers, preschoolers, young children, and adults. Scott and Baillargeon present the first evidence that children as young as 2.5 years of age can successfully complete explicit false belief tasks. Petrashek and Friedman present the most direct behavioral evidence to date for inhibitory processing in successful behavior prediction based on false belief and avoidance desire in preschoolers and young children. Goodman presents evidence from adults for a probabilistic modeling approach to theory of mind and social learning development, and extends the discussion to pragmatic language usage and natural pedagogy. Saxe will conclude the symposium in the role of discussant.",>Rose Scott>Adam Petrashek>Noah Goodman>Rebecca Saxe>Renee Baillargeon>Ori Friedman,>University of Illinois at Urbana-Champaign>University of Waterloo>Massachusetts Institute of Technology>Massachusetts Institute of Technology>University of Illinois at Urbana-Champaign>University of Waterloo,https://mindmodeling.org/cogsci2010/papers/0029/index.html
2010,Disentangling Representation from Conceptualisation,"Drawing on recent work in the area of episodic memory, I suggest a novel way of dissolving the representation/anti-representation debate; if we treat representation and conceptualisation as two separate capacities, the latter being parasitic on the former, we unify the insights of both camps, but succumb to none of their failings. I provide a sketch of how we might understand de-conceptualised representation and I show that, on this new approach, many of the old problems, e.g. grounding, disappear.",>Nancy Salay,>Queen's University,https://mindmodeling.org/cogsci2010/papers/0030/index.html
2010,"Thought, Language and Mental Representation","We examine the proposal that thinking is a combinatorial operation on mental representations, and argue that it cannot be. If the argument is successful it shows that cognitive science cannot explain intelligent linguistic behavior by explaining what thinking is. We point out that this does not impugn the practice of cognitive scientists interested in human language, which, properly understood, consists in the framing and testing of hypotheses about the causally necessary enabling conditions of intelligent linguistic behavior.",>Jonathan Trigg>Michael Kalish,>University of Lousiana at Lafayette>University of Louisiana at Lafayette,https://mindmodeling.org/cogsci2010/papers/0031/index.html
2010,What Is Domain Specificity (and Why Does It Matter)?,"The distinction between domain specificity and domain generality is widespread in cognitive science. Yet, the difference between the two types of cognitive capacities has rarely been made in a principled manner. Moreover, some of the examples that are put forward to illustrate it in the literature are either spurious or misleading. In this paper, I use a number of examples to determine what domain specificity is, and just as importantly, what it is not. A domain-specific cognitive system is one that is in principle generalizable, but which the cognizer does not extend to cases that the system did not originally evolve to deal with.",>Muhammad Ali Khalidi,>York University,https://mindmodeling.org/cogsci2010/papers/0032/index.html
2010,Cognition for action: an architectural account for grounded interaction,"The effects of priming are not limited to semantics but have also been witnessed in visual-motor tasks (Tucker & Ellis, 2001). By generalizing ACT-Rs (Anderson, 2007) existing spreading activation account to include visual representations and broadening the context within which associations are established, we have been able to replicate this small but reliable phenomenon both in simulation and embodied on a humanoid robotic platform. This model illustrates that the effect doesnt require strict embodiment (e.g., Barsalou, 1999) but can instead be accounted for with abstract representations that are grounded by interaction (Mahon & Caramazza, 2008).",>Anthony Harrison>J. Gregory Trafton,>Naval Research Laboratory>aval Research Laboratory,https://mindmodeling.org/cogsci2010/papers/0033/index.html
2010,The avoidance of ambiguity during conversation: More than mere priming or mimicry?,"Interlocutors often omit important words during conversation, which can lead to miscommunication during ambiguous scenarios (Rayner, Carlson, & Frasyer, 1983). Haywood, Pickering and Branigan (2004) show that under ambiguous situations, listeners are highly sensitive to syntactic primes. The studies reported here evaluated the effects of linguistic and nonlinguistic cues to ambiguity. Experiment 1 implemented a syntactic prime and a visual mistake from a pseudo-confederate to promote disambiguation. Participants were successfully primed to disambiguate their statements during the pseudo-conversation but the visual mistake had no effect. Experiment 2 evaluated the effect of the visual mistake in the absence of a prime during an ambiguous pseudo-conversation. There was a significant effect of visual mistake for participants who believed they were speaking with a real person. Overall, participants did not merely mimic their pseudo-conversation partners syntactic prime, but perceived other cues to the breakdown in communication to better clarify their own statements.",>Jennifer M. Roche>Rick  Dale>Roger J. Kreuz,>The University of Memphis>The University of Memphis>The University of Memphis,https://mindmodeling.org/cogsci2010/papers/0034/index.html
2010,Syntax Drives Phonological Choice - Even Independently of Word Choice,"We report the results of three experiments designed to test priming percolation (alignment boost effects) from one grammatical level to another. In the first two experiments, we set off to replicate in Dutch the results of Branigan, Pickering & Cleland (2000) for lexical boosts of syntactic alignment, adding a baseline control condition without priming. In the third experiment, we tested direct syntactic boosts of phonological alignment, using invented verbs. The direct link between syntax and phonology (without any interference from the lexicon) has been postulated in the past, but so far no empirical evidence has been offered in its favor. Our experimental results so far largely confirm the predictions of the Alignment Model (Pickering & Garrod, 2004), including the relation between syntax and phonology. Speakers, who were instructed to use the same syntactic structure as their dialogue partner did, also invented a verb that resembled more their partners invented verb.",>Marie Nilsenova>Marije van Amelsvoort,>Tilburg University>Tilburg University,https://mindmodeling.org/cogsci2010/papers/0035/index.html
2010,Corpus Evidence for Age Effects on Priming in Child Language,"Structural priming, the tendency to repeat previously uttered syntactic structures, can give insight into human language processing and acquisition. We report two corpus-based studies of children's structural priming that test the following claim of the item-based account of language acquisition: as older children generalize over structures, priming increases with age. A hypothesis derived from this claim, viz., that the lexical boost effect decreases with age, is also tested. We fit mixed-effects logistic regression models on data from children aged 2 to 7.5 years from the CHILDES corpus. We demonstrate structural priming of arbitrary syntactic structures for the first time in child language data. We also find evidence that priming increases with age, but fail to confirm the hypothesis that the lexical boost effect decreases with age.",>Jeffrey Gerard>Frank Keller>Themis Palpanas,>University of Edinburgh>University of Edinburgh>University of Trento,https://mindmodeling.org/cogsci2010/papers/0036/index.html
