Year,Title,Abstract,Authors,Affiliations,URL
2011,Perspective and Embodiment,"Embodied cognition is a rapidly expanding research program that emphasizes the formative role of interactions with the environment in how cognitive processes develop and function. A variety of theoretical accounts have been formulated in the different cognitive science sub-fields (cognitive development/psychology, cognitive robotics, psycholinguistics, social cognition, and philosophy of mind), enriching this interdisciplinary research arena and at the same time underlining the need for more dialogue across fields, theories, and methodologies. Recent research attempts to account for embodiment not only in terms of an individuals interactions with the environment but also with other minds and other bodies. This brings to the fore issues concerned with perspective taking, both in spatial and in more general conceptual terms. Indeed, much of the research in embodied cognition has a spatial dimension.",>Holly Taylor>Elena Andonova,>Tufts University>New Bulgarian University,https://mindmodeling.org/cogsci2011/papers/0011/index.html
2011,How to use Mechanical Turk for Cognitive Science Research,"In this half-day tutorial we will describe a new tool that has emerged in the last 5 years for conducting online behavioral research: crowdsourcing platforms. The term crowdsourcing has its origin in an article by Howe (2006), who defined it as a job outsourced to an undefined group of people in the form of an open call. One of the main benefits of these platforms to behavioral researchers is that they provide access to a large set of people who are willing to do tasksincluding participating in research studiesfor relatively low pay. The crowdsourcing site with one of the largest subject pools is Amazons Mechanical Turk (AMT), so it is the focus of this tutorial.",>Winter Mason>Siddharth Suri,">Yahoo! Research 
111 W. 40th St. 
New York, NY 10018 USA>Yahoo! Research 
111 W. 40th St. 
New York, NY 10018 USA",https://mindmodeling.org/cogsci2011/papers/0012/index.html
2011,Half-Day Workshop on Social Computing and Collective Intelligence,"Twitter announced in April 2010 that its 105,779,710 registered users posted 55 million tweets a day on average, and its website attracted 180 million unique visitors a month (Twitter, 2010). Web services like Twitter and Facebook are becoming integral to our everyday lives. While cognitive scientists have much to say about how the information flow between humans and systems eventually lead to emergent social behavior, there is still a lack of momentum in gathering researchers to systematically study these social phenomena in cognitive science.",>Yasuaki Sakamoto>Wai-Tat Fu,>Stevens Institute of Technology>University of Illinois at Urbana-Champaign,https://mindmodeling.org/cogsci2011/papers/0013/index.html
2011,Doing Cognitive Science by Hand: A Tutorial on Computer Mouse-Tracking,"Recently, the measurement of computer-mouse trajectories en route to choices on the screen has served as a window into the real-time dynamics of a wide range of cognitive processes. This mouse-tracking methodology is able to provide a sensitive, temporally fine-grained measure by which participants tentative commitments to various choice alternatives can be tracked semi-continuously over hundreds of milliseconds. Similar in spirit to the goals of eye-tracking methods, mouse-tracking may provide access to the micro-structure of perceptual, cognitive, and social decisions. Though both methodologies have their strengths, one advantage of mouse-tracking is that it relies on continuous streams of hand motion rather than discrete saccades, and it does so with nominal cost---needing nothing more than a computer and mouse. These qualities led Magnuson (2005, p.9996) to comment that the mouse-tracking technique [has] the potential to address not only specialized theoretical debates but also some of the biggest questions facing cognitive science.",>Jonathan Freeman>Rick Dale>Michael Spivey,">Tufts University>The University of Memphis>University of California, Merced",https://mindmodeling.org/cogsci2011/papers/0014/index.html
2011,Preparing and Presenting Complex Images for Perceptual Cognitive Studies,"The goal of this tutorial is to reduce the ""barriers of entry"" for cognitive scientists interested in studying perceptual/cognitive processes with complex, real-world stimuli - and in doing so with confidence in their underlying techniques and conceptual approach. The content of this session will span basic topics in the selection/creation and (crucial) pre-processing of complex images; powerful stimulus manipulation techniques, including image degradation and filtering methods; and important considerations in experimental presentation (e.g., display choice and calibration, web-based studies) and design of perceptual-cognitive tasks/paradigms.",>Javid Sadr,">Depts. of Psychology and Neuroscience,
University of Lethbridge",https://mindmodeling.org/cogsci2011/papers/0015/index.html
2011,Tutorial on the Icarus Cognitive Architecture,"This tutorial will introduce attendees to Icarus, a computational theory of the human cognitive architecture. The framework makes claims about the nature of cognition that distinguish it from more established architectures like ACT-R and Soar, and that we believe many conference participants will find intriguing.",>Pat Langley>Dongkyu Choi,">Arizona State University>University of Illinois, Chicago",https://mindmodeling.org/cogsci2011/papers/0016/index.html
2011,"Space, Time and Causality: Some Neural Observations","Knowledge of events involves understanding the way that objects occupy space, exist in time, and relate to each other. I will consider behavioral, fMRI and lesion studies that explore how space, time and causality are structured and interact in our brains. Tentatively, I propose the following. 1) The perception and conception of space has a parallel organizational structure. Evidence for this claim comes from the finding that the distinction between path and manner of motion as expressed linguistically is also processed with an analogous dorsal ventral neural organization. 2) Perception of space and time can be tightly linked. Behavioral data show that we are spatial-temporal synaesthetes. The perception of spatial distance and the perception of temporal duration interact highly. 3) The right hemisphere is biased to process space and the left to process time despite bilateral overlap in neural underpinnings of these processes. This assertion is based on data from size discrimination and temporal order judgment tasks, which we regard as markers of space and time granularity. The hypothesis also bears out in data examining the contributions of space and time to perceptual causality. 4) Time, compared to space, has a privileged relationship to causality. In making judgments about perceptual causality, people are more sensitive to temporal offsets than to spatial deviations. When listening to short narratives with sequential events, the neural circuits engaged by causality subsumes neural circuits engaged by time much more so than the neural circuits engaged by space. Investigating interactions between space, time, and causality can reveal the rich texture of events.",>Anjan Chatterjee,">University of Pennsylvania
Philadelphia, PA 19104",https://mindmodeling.org/cogsci2011/papers/0137/index.html
2011,Finding your way: The cognitive science of navigation,"One overarching research question in cognitive science concerns how information from perception and memory is processed and integrated in order to achieve robust, efficient, and adaptive behaviour in space, as is necessary in wayfinding. Examining this integration is quite complicated, entailing an understanding of learning strategies, spatial memory representations of static and dynamic relations, perceptual and attentional processes that direct the encoding and maintenance of select information, reasoning and planning processes, communication of spatial information via language or other representational media, the influence of background knowledge, and the development of navigation plans. Due to the complexity of the problem, research in navigation cuts across a diverse set of disciplines, including cognitive psychology, linguistics, computer science, robotics, environmental psychology, developmental psychology, and geography, and ranges from basic research questions to practical applications. This symposium presents research from across these disciplines, and provides a diversified overview of the range of issues involved.",>Benjamin Kuipers>Neil Burgess>Russell Epstein>Verner P. Bingman>Francesca Pazzaglia,">University of Michigan
Computer Science & Engineering
2260 Hayward Street
Ann Arbor, Michigan 48109 USA>UCL Institute of Cognitive Neuroscience
17 Queen Square
London WC1N 3AR, U.K.>Department of Psychology
University of Pennsylvania
3720 Walnut St.
Philadelphia PA 19104 USA>Department of Psychology and J.P. Scott Center for Neuroscience, Mind and Behavior
Bowling Green State University
Bowling Green, Ohio, 43402 USA>Department of General Psychology
Via Venezia 8
35131 Padova Italy",https://mindmodeling.org/cogsci2011/papers/0018/index.html
2011,Does Teaching Experience Help? Differences in the Assessment of Tutees Understanding Between Teacher Tutors and Student Tutors,"Tutors often have difficulty in accurately assessing their tutees understanding. However, it is unclear how tutors professional experience influences their assessment accuracy. Therefore, we conducted a study with N = 46 tutor-tutee dyads and compared the accuracy with which teacher tutors and student tutors assessed a tutees understanding of the human circulatory system at the level of mental models. Results showed that both groups of tutors faced similar difficulties in assessing a tutees understanding. However, whereas teacher tutors assessment accuracy remained constant in the course of tutoring, student tutors assessment accuracy decreased. Moreover, teacher tutors more accurately self-assessed their assessment accuracy than student tutors. Although teacher tutors process diagnostic information more accurately than student tutors, both groups of tutors seem to be overwhelmed by processing all information making up a tutees mental model. Hence, regardless of their professional experience, tutors need to be supported in assessing a tutees understanding.",>Stephanie Herppich>Jörg Wittwer>Matthias Nückles>Alexander Renkl,">Institute for Science and Mathematics Education at the University of Kiel>University of Göttingen, Educational Institute>University of Freiburg, Department of Educational Science, Instructional and School Research>University of Freiburg, Department of Psychology, Developmental and Educational Psychology",https://mindmodeling.org/cogsci2011/papers/0019/index.html
2011,Measuring Learning Progress via Self-Explanations versus Problem Solving - A Suggestion for Optimizing Adaptation in Intelligent Tutoring Systems,"Prior studies have shown that learning by problem solving in intelligent tutoring systems can be even more effective when worked examples are added compared to problem solving alone. Introducing self-explanation prompts additionally improves learning. Furthermore, recent findings indicate that fading out worked examples according to students performance during learning (i.e., adaptive fading) is even more beneficial than fading worked examples in a predefined procedure (i.e., fixed fading). In this contribution we investigate the relationship between potential indicators for learning progress and learning outcome. We found a stronger relationship of learning outcomes to self-explanation performance than to problem-solving performance during learning. Additionally, self-explanation performance is a stronger predictor for learning outcome than prior knowledge. Hence, adaptation, not only of the example fading procedure but potentially of other aspects of student learning might better be based on self-explanation performance and not (only) on problem-solving performance, as it is typical of ITS.",>Christine Otieno>Rolf Schwonke>Alexander Renkl>Vincent Aleven>Ron Salden,>University of Freiburg>University of Freiburg>University of Freiburg>Carnegie Mellon University>Carnegie Mellon University,https://mindmodeling.org/cogsci2011/papers/0020/index.html
2011,Exploring the Assistance Dilemma: The Case of Context Personalization,"Context personalization, the practice of matching features of an instructional component to a learners interests and experiences, has been framed in the literature as a means by which to improve learning by enhancing motivation. However, a related perspective could consider personalization a form of instructional assistance, with the potential to support the learning of new concepts. In this paper, the assistance dilemma, known to be ""a fundamental unsolved problem in cognitive science"" (Koedinger, Pavlik, McLaren, & Aleven, 2008, p. 2159), is investigated for context personalization. Two research studies explore whether personalization can be considered a form of assistance, and how this intervention mediates performance measures.",>Candace Walkington>Keith Maull,>University of Wisconsin - Madison>University of Colorado - Boulder,https://mindmodeling.org/cogsci2011/papers/0021/index.html
2011,An Investigation of Accuracy of Metacognitive Judgments during Learning with an Intelligent Multi-Agent Hypermedia Environment,"Research suggests that students are rather dysregulated in their learning. One major source of dysregulation is the inaccurate metacognitive judgments made during learning. This study investigated learners accuracy and confidence in metacognitive judgments made in the context of learning about the human circulatory system with MetaTutor, a multi-agent intelligent hypermedia learning system. 83 participants took part in this study, and their interactions within MetaTutor in the two-hour learning session provided data for this study. In general, the results revealed that learners were overconfident to differing degrees in their JOLs and FOKs. Moreover, receiving timely prompts and feedback from the artificial agent in MetaTutor improved the accuracy of metacognitive judgments. Learners in Prompt and Feedback condition (PF) were less overconfident than those in other conditions (Prompt Only [PO] and Control). Finally, analyses indicated that learners in PF condition attained significantly better learning efficiency scores than learners in Control and PO conditions.",>Reza Feyzi Behnagh>Zohreh Khezri>Roger Azevedo,>McGill University>McGill University>McGill University,https://mindmodeling.org/cogsci2011/papers/0022/index.html
2011,Modeling Abstract Numeric Relations Using Concrete Notations,"Abstract relational reasoning is a core component of human thinking, and the formal algebraic equation is among the most powerful and general mechanisms for representing relations. It has often been assumed that the means by which expressions represent relations are purely semantic, and are encoded in an abstract syntax that governs the use of notation without regard to the details of its physical structure (Anderson, 2005; Hegarty, Mayer, & Monk, 1995). In contrast, we propose an image of equation construction that highlights the role of concrete physical relations in mediating the interpretation of equations. In this account, construction processes involve a structural alignment across representation systems. Alignment biases reasoners toward the selection of representations that maintain the concrete structure of source representations. We demonstrate that this approach accounts naturally for a variety of previously reported phenomena in equation construction, and correctly predicts several new phenomena.",>David Landy>David Brookes>Ryan Smout,>University of Richmond>Florida International University>University of Richmond,https://mindmodeling.org/cogsci2011/papers/0023/index.html
2011,Modeling Multitrial Free Recall with Unknown Rehearsal Times,"Quantitative models of human memory often rely on assumed latent memory processes, such as patterns of rehearsal of the words on a study list. Consequently, the application of memory models that assume latent rehearsals typically make use of overt rehearsal data. However, these data are not always available in some settings where the application of memory models has proven useful (e.g., clinical assessments of memory performance). In this paper, we show Bayesian statistical methodology can be used to infer the latent pattern of rehearsals needed to successfully apply a temporal model of memory to a clinical data set. We discuss the relevance of this research for those interested in neuropsychological assessment as well as cognitive psychologists interested in basic memory research.",>James Pooley>Michael Lee>William Shankle,">Department of Cognitive Sciences, University of California, Irvine>Department of Cognitive Sciences, University of California, Irvine>Medical Care Corporation",https://mindmodeling.org/cogsci2011/papers/0024/index.html
2011,Criterion Setting and the Dynamics of Recognition Memory,"A major puzzle in recognition memory has been the process by which participants set reasonable old/new decision criteria when the study and test lists are comprised of items of widely varying types, with differing degrees of baseline familiarity and experience (e.g., words vs. random dot patterns). We present a model of the recognition process that addresses this issue. Its core assumption is that recognition decisions are based not on the absolute value of familiarity, but on how familiarity changes over time as features are sampled from the test item. We model recognition decisions as the outcome of a race between two parallel accumulators: one that accumulates positive changes in familiarity (leading to an ""old"" decision) and another that accumulates negative changes (leading to a ""new"" decision). Simulations with this model make realistic predictions for recognition performance and latency regardless of the baseline familiarity of study and test items.",>Gregory Cox>Richard Shiffrin,">Indiana University, Bloomington>Indiana University, Bloomington",https://mindmodeling.org/cogsci2011/papers/0025/index.html
2011,N-back Training Task Performance: Analysis and Model,"Despite the n-back tasks apparent effectiveness as a working memory (WM) training task, its status as a WM assessment is questionable. We analyzed the accuracy and reaction time data of participants performing of an adaptive n-back training task and developed a computational model to describe this performance. Application of our model to n-back training data suggests that performance is consistent with a two-stage, familiarity and recollection account. Furthermore, our results suggest that interference resolution is an important determining factor for task accuracy, especially when responding to targets.",>J. Isaiah Harbison>Sharona M. Atkins>Michael R. Dougherty,">Center for Advanced Study of Language & Department of Psychology, University of Maryland>Neuroscience & Cognitive Science Program Department of Psychology, University of Maryland>Department of Psychology & Center for Advanced Study of Language, University of Maryland",https://mindmodeling.org/cogsci2011/papers/0026/index.html
2011,Construction in Semantic Memory: Generating Perceptual Representations With Global Lexical Similarity,"The literature currently contains a dichotomy in explaining how humans learn lexical semantic representations for words. Theories generally propose either that lexical semantics are learned through perceptual experience, or through exposure to regularities in language. We propose here a model to integrate these two information sources. The model uses the global structure of memory to exploit the redundancy between language and perception in order to generate perceptual representations for words with which the model has no perceptual experience. We test the model on a variety of different datasets from grounded cognition experiments.",>Brendan Johns>Michael Jones,>Indiana University>Indiana University,https://mindmodeling.org/cogsci2011/papers/0027/index.html
2011,Does retrieval require effort? Effects of memory strength on pupil dilation.,"This study investigates the relation between retrieval effort and relative memory strength by measuring phasic pupil dilation during retrieval tasks. The facts were studied once and tested during four repetitions in one of two repetition-interval conditions. We hypothesized that retrieval effort will decrease as the relative strength of a memory trace increases. Analysis of the phasic pupil response in the experiment shows a significant main effect of repetition interval. Furthermore an interaction effect between the number of repetitions and repetition interval was found, indicating that the difference in effort between short and long repetition intervals decreased as the number of rehearsals increased. These findings largely confirm our hypotheses and the assumptions of theories that assume that increased retrieval effort increases learning gains.",>Jelle R. Dalenberg>Hedderik van Rijn,>University of Groningen>University of Groningen,https://mindmodeling.org/cogsci2011/papers/0028/index.html
2011,"Apparent Paradoxes in Moral Reasoning; Or how you forced him to do it, even though he wasnt forced to do it.","The importance of situational constraint for moral evaluations is widely accepted in philosophy, psychology, and the law. However, recent work suggests that this relationship is actually bidirectional: moral evaluations can also influence our judgments of situational constraint. For example, if an agent is thought to have acted immorally rather than morally, that agent is often judged to have acted with greater freedom and under less situational constraint. Moreover, when considering interpersonal situations, we judge that an agent who forces another to act immorally (versus morally) uses more force. These two features can result in contradictory response patterns in which participants judge both that (1) a forcer forced a forcee to act and (2) the forcee was not forced by the forcer to act. Here, we characterize potential psychological mechanisms, in particular, moral focus and counterfactual reasoning that account for this paradoxical pattern of judgments.",>Jonathan Phillips>Liane Young,>Yale University>Boston College,https://mindmodeling.org/cogsci2011/papers/0029/index.html
2011,A Comparison of Nepalese and American Childrens Concepts of Free Will,"Recent work finds that children as young as four years old have an intuitive belief in free will. To what extent is this early-developing intuition universal, and to what extent culturally situated? We surveyed school-aged children (4-11) in two countries (Nepal and the United States) about their beliefs about peoples free will to follow personal preferences; break physical and mental constraints; and break social constraints. Results showed both universal and culturally-learned beliefs in free will. Children across cultures shared the early-developing intuitions of free will and constraint, though American children were more likely construe actions as choices. While American children were more likely to believe in the free will to break social constraints as they aged, Nepali children showed the opposite pattern. These findings show that while a basic notion of free will is present and early-developing across both cultures, construals of choice are also culturally learned over time.",>Nadia Chernyak>Tamar Kushnir>Katherine Sullivan>Qi Wang,>Cornell University>Cornell University>Cornell University>Cornell University,https://mindmodeling.org/cogsci2011/papers/0030/index.html
2011,Is Instinct Rational? Are Animals Intelligent? An Abductive Account,"The concept of abduction can be useful to clarify the conflict instinct vs. inference in cognitive science. The resulting idea that abduction is partly explicable as a biological instinctual phenomenon and partly as a more or less logical operation related to plastic cognitive endowments of all organisms naturally leads to stress that many animals  traditionally considered mindless organisms  intelligently make up a series of signs and are engaged in making, manifesting or reacting to a series of signs. An important effect of this semiotic activity is a continuous process of hypothesis generation that can be seen at the level of both instinctual behavior, as a kind of hardwired cognition, and representation-oriented behavior, where nonlinguistic pseudothoughts drive a plastic model-based cognitive role. Another important character of the abductive model-based cognitive activity above is the externalization of artifacts that play the role of mediators in animal languageless thinking.",>Lorenzo Magnani,">Department of Philosophy, University of Pavia
P.zza Botta, 6 - 27100 Pavia, Italy",https://mindmodeling.org/cogsci2011/papers/0031/index.html
2011,Conscious Intentions,"It has recently been widely argued that all consciousness is perceptual, including the conscious experience of action. This paper argues that there can be a conscious component of the experience of action that is not perceptual. The argument is based on Searle's concept of ""direction of fit"" and the conditions of satisfaction of an intention. The conditions of satisfaction of an intention differ from those of a perception. If the intention involved in action is conscious, that conscious mental state cannot be exclusively perceptual. Hence not all consciousness is perceptual.",>Anthony Dardis,>Hofstra University,https://mindmodeling.org/cogsci2011/papers/0032/index.html
2011,Reward Prediction Error Signals are Metarepresentational,"Although there has been considerable debate about the existence of metarepresentational capacities in non-human animals and their scope in humans, the well-confirmed temporal difference reinforcement learning models of reward-guided decision making have been largely overlooked. This paper argues that the reward prediction error signals which are postulated by temporal difference models and have been discovered empirically through single unit recording and neuroimaging do have metarepresentational contents.",>Nicholas Shea,">Faculty of Philosophy, Somerville College, Oxford Martin School and Oxford Centre for Neuroethics, University of Oxford",https://mindmodeling.org/cogsci2011/papers/0033/index.html
2011,More than just logic tasks: New Approaches to understanding Reasoning,"Reasoning research has long been associated with paper and pencil tasks in which peoples reasoning skills are judged against established normative conventions (e.g., Logic). In this way researchers have tried to assess the extent to which we can think rationally, and of course how we deviate from normative conventions. The fruit flies of this domain have been the Wason selection task (Wason, 1966), and Syllogistic reasoning tasks (Johnson-Laird, 1984). The field has advanced in helping us to understanding the influence of context on the kinds of inferences we tend to make, and we have gained significant insights into the kinds of situations in which our biased thinking is aligned with normative thinking and the situations in which it conflicts with it.",>Magda Osman>Wim De Neys,">Experimental Biology and Psychology Centre, Queen Mary University London
London, E14NS, UK>CNRS, Université de Toulouse, Laboratoire CLLE
31058 Toulouse, France,",https://mindmodeling.org/cogsci2011/papers/0034/index.html
2011,What Should we Be Realist about in Cognitive Science?,"The fundamental question that is the title of this symposium elicits answers that are not just philosophical in nature, directly pertain to measurement, interpretation of empirical results, modeling, as well as the daily practice and general philosophy of the science that studies cognitive phenomena. Four different perspectives on the realist question will be provided by the speakers in this symposium: Ecological Realism, Measurement Contextuality, Explanatory Pluralism and Structural Realism. The participants address differences and similarities between these perspectives and examine whether unification or consensus perspectives can be achieved.",>Fred Hasselman>Rick Dale>John Holden>Tony Chemero>Michael Seevinck>Ralf Cox>Eric Dietrich,">Behavioural Science Institute
Radnoud University Nijmegen>The University of Memphis>University of Cincinnati>Franklin and Marshall College>Department of Mathematics, Quantum Probability Research Group
Center for the History of Philosophy and Science
Radboud University Nijmegen>Behavioural Science Institute
Radnoud University Nijmegen>Binghamton University",https://mindmodeling.org/cogsci2011/papers/0035/index.html
2011,Agency and Rhythmic Coordination: Are We Naught but Moving Dots?,"There is contention in perceptual-motor research concerning the degree to which observing biological and non-biological movements have equivalent effects on movement production. This issue results from the proposal that action observation and production share neural resources (i.e., mirror neurons) particularly sensitive to actions performed by other agents (i.e., beings with goals/intentions). In support of this claim, several discrete and rhythmic action-observation studies found that action production is only affected when participants believed that observed actions were produced by an agent. Here we present data from two experiments investigating whether similar agency manipulations also affect spontaneous movement synchrony. Collectively, the results suggest that belief in the agency of an observed movement does not affect the emergence and stability of rhythmic movement synchrony. These results question whether the actions of other agents are truly privileged across all scales of coordinated activity, particularly with respect to the lawful dynamics underlying movement synchrony.",>Charles Coey>Manuel Varlet>Richard Schmidt>Michael Richardson,">Center for Cognition, Action, and Perception, University of Cincinnati>Movement to Health, EuroMov, Montpellier University>Department of Psychology, College of the Holy Cross>Center for Cognition, Action, and Perception, University of Cincinnati",https://mindmodeling.org/cogsci2011/papers/0036/index.html
2011,Distributional and Temporal Properties of Eye Movement Trajectories in Scene Perception,"Eye movements gather visual information from the environment for various purposes and goals. Spatial patterns of eye movements vary depending on the layout of visual information, and intentions of the observer. However, despite this variability, basic principles of visual information gathering may be reflected in lawful properties of eye movement trajectories that hold across various stimulus and intentional conditions. Two experiments are presented analyzing eye movement trajectories during scene perception across pictures with varying spatial frequency distributions (Expt 1), and across two different task conditions, ""finding"" versus ""counting"" tasks (Expt 2). Results show that, in all conditions, distributions of saccade amplitudes are heavy-tailed and nearly identical in shape, and fixation fluctuation series are long-range correlated with nearly identical spectral slopes. While a small effect of task intention was found, the broader conclusion is that eye movements during scene perception exhibit general statistical characteristics that models have yet to address.",>Theo Rhodes>Christopher Kello>Bryan Kerster,>UC Merced>UC Merced>UC Merced,https://mindmodeling.org/cogsci2011/papers/0037/index.html
