Year,Title,Abstract,Authors,Affiliations,URL
2012,Robotics and Emotion,"Robotics studies have developed at many places across the globe and explored many different approaches. Among others, Japan has been one of the leading countries promoting robotics studies, breaking new ground with establishing Human Robot Interaction as an international society and leading the world with very human-like Geminoids. In the 1940’s, Masanao Toda, a founder of cognitive science in Japan, proposed a visionary robotic system to explore and understand the function of emotion as a trigger of cognitive mechanisms for survival. For example, when a human was exploring in the ancient wilderness, fear must have worked as a switch between the exploratory mode and the find-an-escape mode to promote survival. The thought-experimental robot, the Fungus Eater, seeded some of the early AI research when it was introduced to psychologists in the U.S. and the Netherlands (Toda, 2000, 1982).",>Rolf Pfeifer>Hiroshi Ishiguro>Yuichiro Anzai>Naomi Miyake,">University of Zurich>National Institute of Advanced Industrial Science and Technology, Japan>Japan Society for the Promotion of Science>The University of Tokyo",https://mindmodeling.org/cogsci2012/papers/0011/index.html
2012,Computational Models of Intuitive Physics,"People have a powerful “physical intelligence” – an ability to infer physical properties of objects and predict future states in complex, dynamic scenes – which they use to interpret their surroundings, plan safe and effective actions, build and understand devices and machines, and communicate efficiently. For instance, you can choose where to place your coffee to prevent it from spilling, arrange books in a stable stack, judge the relative weights of objects after watching them collide, and construct systems of levers and pulleys to manipulate heavy objects. These behaviors suggest that the mind relies on a sophisticated physical reasoning system, and for decades cognitive scientists have been interested in the content of this knowledge, how it is used and how it is acquired. In the last few years, there has been exciting progress in answering these questions in formal computational terms, with the maturation of several different traditions of cognitive modeling that have independently come to take intuitive physics as a central object of study. The goals of this symposium are to: 1) highlight these recent computational developments, focusing chiefly on qualitative reasoning (QR) models and Bayesian perceptual and cognitive models; 2) begin a dialog between leading proponents of these different approaches, discussing a number of dimensions along which the approaches appear to differ and working towards bridging those differences; 3) enrich these models with perspectives from empirical work in cognitive science.",>Peter Battaglia>Tomer Ullman>Joshua Tenenbaum>Adam Sanborn>Kenneth Forbus>Tobias Gerstenberg>David Lagnado,>Massachusetts Institute of Technology>Massachusetts Institute of Technology>Massachusetts Institute of Technology>University of Warwick>Northwestern University>University College London>University College London,https://mindmodeling.org/cogsci2012/papers/0012/index.html
2012,"The role of comparison in structure learning: Developmental, learning science, and computational perspectives","The ability to perceive, comprehend and reason about relations (i.e., relational thinking) is central in human cognition. Relational thinking is powerful because it is structured. Specifically, relational thought allows inferences and generalizations that are constrained by the roles that elements play, rather than strictly the properties of the elements themselves. The role of relational comparisons in learning is emerging as an important area of developmental and learning science research. Relational comparisons allow learners to derive symbolic, abstract, and conceptual knowledge representations that are generative, in that children and adults can then use them broadly in new contexts to reason about new elements. Indeed, comparison seems to underlie the very development of the structured relational representations that underlie relational cognition. This symposium aims to bring to together research on the role of comparison in developmental and adult learning. Specifically, we present research on the role of comparison in the development of spatial reasoning, language learning, adult mathematics learning, and computational approaches to learning structured (i.e., symbolic) representations.",>Stella Christie>Dedre Gentner>Mutsumi Imai>Etsuko Haryu>Hiroyuki Okada>Ji Y. Son>James Stigler>Leonidas Doumas>Robert G. Morrison>Lindsey E. Richland,>University of British Columbia>Northwestern University>Keio University>University of Tokyo>Tamagawa University>California State University>UCLA>University of Hawaii>Loyola University>University of Chicago,https://mindmodeling.org/cogsci2012/papers/0013/index.html
2012,Neural Computations Supporting Cognition: Rumelhart Prize Symposium in Honor of Peter Dayan,"This symposium builds on Peter Dayan’s seminal contributions to linking psychological, neural and computational phenomena. In particular, speakers will discuss recent work growing out of two areas where Dayan made early and fundamental contributions: the brain’s mechanisms for reinforcement learning, and neural representations supporting probabilistic inference under uncertainty.",>Kenji Doya>John O'Doherty>Alexandre Pouget>Peter Bossaerts>Nathaniel Daw>Yael Niv,">Neural Computation Unit, Okinawa Institute of Science and Technology, 1919-1 Tancha, Onna  Okinawa 904-0495 Japan>Division of the Humanities and Social Sciences, California Institute of Technology, MC 228-77  Pasadena, CA 91125 USA>Département de neuroscience fondementale, Université de Genéve, 1 rue Michel-Servet  CH-1211 Geneva 4, Switzerland>Division of the Humanities and Social Sciences, California Institute of Technology, MC 228-77  Pasadena, CA 91125 USA>Center for Neural Science, New York University, New York>Princeton Neuroscience Institute and Psychology Department, Princeton University, Princeton, NJ",https://mindmodeling.org/cogsci2012/papers/0014/index.html
2012,Thirty years of Marr's Vision: Levels of Analysis in Cognitive Science,"Thirty years after Marr’s landmark posthumous book, Vision (Marr, 1982), the argument for which he is most cited remains the distinction between computational, algorithmic and representational, and the implementation levels. In the interim, many reformulations of this basic distinction have been proposed, but is it still relevant? This symposium will discuss whether there is still a place for the algorithmic and representational level, with its cognitive-level concepts, given the rise in reductionist neuroscience from below and Bayesian analysis from above.",>Chris Eliasmith>Tom Griffiths>Valerie Gray Hardcastle>Brad Love>William Bechtel>Richard P. Cooper>David Peebles,">University of Waterloo (UW)>University of California, Berkeley>University of Cincinnati>University College London>UCSD>Birkbeck, University of London>University of Huddersfield",https://mindmodeling.org/cogsci2012/papers/0015/index.html
2012,New Frontiers in Computational Models of Grammatical Development,"How children acquire the grammar of their native language has been a central topic in cognitive science since its outset, and has been the focus of much debate. One view assumed an innate Universal Grammar which genetically endowed the child with highly structured knowledge of language (Chomsky, 1965). An opposing position argued against both the assumptions of innate knowledge and structured representations, instead using connectionist architectures with distributed representations to learn grammatical patterns (e.g., Rumelhart & McClelland, 1986).",>Micah Goldwater>Scott Friedman>Dedre Gentner>Kenneth Forbus>Cynthia Fisher>Michael Connor>Dan Roth>Franklin Chang>Gary Dell,>Northwestern University>Northwestern University>Northwestern University>Northwestern University>University of Illinois at Urbana Champaign>University of Illinois at Urbana Champaign>University of Illinois at Urbana Champaign>University of Liverpool>University of Illinois Urbana-Champaign,https://mindmodeling.org/cogsci2012/papers/0016/index.html
2012,"Computational, Cognitive, and Neural Models of Decision-making Biases","The question for the symposium is how best to understand biases in decision-making, going beyond traditional judgment and decision-making (JDM) accounts such as prospect theory to take a more modern reverse-engineering perspective bridging rational computational, algorithmic, and neural levels of explanation, and viewing decision-making under risk and uncertainty not just as a simple matter of evaluating lotteries but in the context of cognition more broadly, taking seriously learning, perception, motor control, memory, and action planning.",>Jonathan Malmaud>Joshua Tenenbaum>Peter Dayan>Laurence Maloney>Edward Vul>Nick Chater,">Brain and Cognitive Sciences, Massachusetts Institute of Technology>Brain and Cognitive Sciences, Massachusetts Institute of Technology>Gatsby Computational Neuroscience Unit, UCL>Dept. of Psychology, New York University>Dept. of Psychology, University of California, San Diego>Division of Psychology and Language Sciences, UCL",https://mindmodeling.org/cogsci2012/papers/0017/index.html
2012,Governing Board Symposium: Cognitive Science and the Learning Sciences,"The focus of the symposium is on real world implementations of educational innovations based on cognitive and learning science principles and research. These real world implementations can be in physical classrooms, on-line courses, informal educational settings, as well as other learning environments. The innovations can include new ways of conceptualizing and presenting a domain, computer-based multimedia learning tools, and other innovations. The common thread though is that these innovations are beyond lab-testing and are guided by principles and research from the cognitive and learning sciences. The governing board symposium will bring to the conference educational innovation found in different parts of the world (US, Asia, Europe) from distinguished researchers representing a variety of theoretical orientations and focusing on different aspects of the learning process (e.g., cognitive, social, emotional/ motivational).",>Naomi Miyake>Roy Pea>Reinhart Pekrun>Kurt Van Lehn>Richard Catrambone>Stella Vosniadou,>University of Tokyo>Stanford University>Ludwig Maximilians University>Arizona State University>Georgia Tech>University of Athens,https://mindmodeling.org/cogsci2012/papers/0018/index.html
2012,How Vertical Spaces Are Perceived and Represented,"The purpose of this symposium is to highlight how the vertical dimension is perceived and represented differently from the horizontal dimensions, and the role of this dimension in spatial learning. This is a new and important issue because literature on spatial cognition has hitherto neglected the study of the vertical dimension, under the assumption that space can identically be investigated in the horizontal plane. This notion, while untested, ignores a crucial, unique property of the vertical dimension – that of being parallel to the force of gravity, which poses constraints on affordances and energetic potential. Additionally, the ability to move freely in three dimensions imposes computational complexities not present in two. New research impetus is trying to clarify the role of the vertical dimension in space. The present symposium will try to tie together different perspectives (psychophysics, cognition, neurophysiology), using different animal models (human and non-human), and different experimental methods (real and virtual environments), in order to provide a synthetic view on this issue, and to establish future goals of common interest. We focus here on two aspects of three-dimensional space: surface properties (e.g., hills and valleys) and volumetric properties.",>Daniele Nardi>Frank Durgin>Kate Jeffery>Steven Weisberg,">Sapienza University of Rome, Rome, Italy>Swarthmore College, PA, USA>University College London, UK>Temple University, PA, USA",https://mindmodeling.org/cogsci2012/papers/0019/index.html
2012,What Can Cognitive Science Say or Learn about Economic Crises?,"Economic crises bring to the fore deep issues for the economic profession: why are such crises often not foreseen, and what does this entail for economic theory? In this symposium we also adopt a self-critical analysis, by asking the following: what can the cognitive science community say or learn about cognition and behavior in the context of economic crises? After all, cognitive science shares one of its principle objectives with economics: to investigate and model the principles that underlie and govern human behavior.",>Magda Osman>Björn Meder>Gerd Gigerenzer>Nick Chater>Daniel Read>Hansjörg Neth,>Queen Mary University of London>Max Planck Institute for Human Development>Max Planck Institute for Human Development>Warwick Business School>Warwick Business School>University of Göttingen,https://mindmodeling.org/cogsci2012/papers/0020/index.html
2012,"Dynamic decision making: neuronal, computational, and cognitive underpinnings","As complexity in our everyday environment increases (e.g., mobile applications for monitoring energy consumption), how do we adapt and react to the changing demands placed on us? In dynamic decision making (DDM) problems, the environment changes over time due to previous decisions made and/or factors outside the control of the decision-maker. To maximize his/her reward, an agent effectively needs to control a complex dynamic system. This often involves planning in the face of uncertainty about how decisions change the state of the system and the rewards that can be obtained. Thus, DDM refers to a process by which an agent selects a course of action in a manner that achieves or maintains a desired state in a dynamic environment. This includes balancing exploration and exploitation, distinguishing between different sources of variability within the environment, and tracking the current state of the environment (i.e., filtering).",>Magda Osman>Maarten Speekenbrink>Peter Dayan>Masataka Watanabe>Nigel Harvey,>Queen Mary University of London>University College London>University College London>Tokyo Metropolitan Institute of Medical Science>University College London,https://mindmodeling.org/cogsci2012/papers/0021/index.html
2012,Grammatical Approaches to Written and Graphical Communication,"The notion of mental grammar has been at the heart of linguistic theorizing for much of the past century. The arguments for the existence of grammar, a set of mental rules/constraints governing the well-formedness of linguistic structures, are vast and varied, however the central argument that has been made in its favor is that speakers are capable of producing (and understanding) an infinite set of systematically structured words (phonology, morphology) and utterances (syntax).",>Colin Wilson>Neil Cohn>James Myers>Stephen Goldberg>Ariel Cohen-Goldberg,">Johns Hopkins University, Baltimore, MD>Tufts University, Medford, MA>National Chung Cheng University, Minhsiung, Chiayi, Taiwan>Hamilton College, Clinton, NY>Tufts University, Medford, MA",https://mindmodeling.org/cogsci2012/papers/0022/index.html
2012,Constructing a hypothesis space from the Web for large-scale Bayesian word learning,"The Bayesian generalization framework has been successful in explaining how people generalize a property from a few observed stimuli to novel stimuli, across several different domains. To create a successful Bayesian generalization model, modelers typically specify a hypothesis space and prior probability distribution for each specific domain. However, this raises two problems: the models do not scale beyond the (typically small-scale) domain that they were designed for, and the explanatory power of the models is reduced by their reliance on a hand-coded hypothesis space and prior. To solve these two problems, we propose a method for deriving hypothesis spaces and priors from large online databases. We evaluate our method by constructing a hypothesis space and prior for a Bayesian word learning model from WordNet, a large online database that encodes the semantic relationships between words as a network. After validating our approach by replicating a previous word learning study, we apply the same model to a new experiment featuring three additional taxonomic domains (clothing, containers, and seats). In both experiments, we found that the same automatically constructed hypothesis space explains the complex pattern of generalization behavior, producing accurate predictions across a total of six different domains.",>Joshua Abbott>Joseph Austerweil>Tom Griffiths,">University of California, Berkeley>University of California, Berkeley>University of California, Berkeley",https://mindmodeling.org/cogsci2012/papers/0023/index.html
2012,Predicting focal colors with a rational model of representativeness,"Best examples of categories lie at the heart of two major debates in cognitive science, one concerning universal focal colors across languages, and the other concerning the role of representativeness in inference. Here we link these two debates. We show that best examples of named color categories across 110 languages are well-predicted by a rational model of representativeness, and that this model outperforms several natural competitors. We conclude that categorization in the contested semantic domain of color may be governed by general principles that apply more broadly in cognition, and that these principles clarify the interplay of universal and language-specific forces in color naming.",>Joshua Abbott>Terry Regier>Tom Griffiths,">University of California, Berkeley>University of California, Berkeley>University of California, Berkeley",https://mindmodeling.org/cogsci2012/papers/0024/index.html
2012,Gestures in Communication through Line Graphs,"Line graphs are widely used in communication settings, for conveying information about states and processes that unfold in time. The communication is achieved by the contribution of other modalities than graphs, such as language and gestures. In a set of experimental investigations, we analyzed the production and comprehension of gestures during communication through line graphs. The findings reveal a systematic use of gestures as well as the limitations of cognitive resources due to the split of attention between the modalities.",>Cengiz Acarturk>Ozge Alacam,">Cognitive Science, Informatics Institute, Middle East Technical University, Turkey>Cognitive Science, Informatics Institute, Middle East Technical University, Turkey",https://mindmodeling.org/cogsci2012/papers/0025/index.html
2012,Distributional Learning of Vowel Categories Is Supported by Prosody in Infant-Directed Speech,"Infants' acquisition of phonetic categories involves a distributional learning mechanism that operates on acoustic dimensions of the input. However, natural infant-directed speech shows large degrees of phonetic variability, and the resulting overlap between categories suggests that category learning based on distributional clustering may not be feasible without constraints on the learning process, or exploitation of other sources of information. The present study examines whether mothers' prosodic modifications within infant-directed speech help the distributional learning of vowel categories. Specifically, we hypothesize that `motherese' provides the infant with a subset of high-quality learning tokens that improve category learning. In an analysis of vowel tokens taken from natural mother-infant interactions, we found that prosody can be used to distinguish high-quality tokens (with expanded formant frequencies) from low-quality tokens in the input. Moreover, in simulations of distributional learning we found that models trained on this small set of high-quality tokens provide better classification than models trained on the complete set of tokens. Taken together, these findings show that distributional learning of vowel categories can be improved by attributing importance to tokens that are prosodically prominent in the input. The prosodic properties of motherese might thus be a helpful cue for infants in supporting phonetic category learning.",>Frans Adriaans>Daniel Swingley,>University of Pennsylvania>University of Pennsylvania,https://mindmodeling.org/cogsci2012/papers/0026/index.html
2012,Emotion-Based Reinforcement Learning,"Studies have shown that counterfactual reasoning can shape human decisions. However, there is a gap in the literature between counterfactual choices in description-based and experience-based paradigms. While studies using description-based paradigms suggest participants maximize expected subjective emotion, studies using experience-based paradigms assume that participants learn the values of options and select what maximizes expected utility. In this study, we used computational modeling to test 1) whether participants make emotion-based decisions in experience-based paradigms, and 2) whether the impact of regret depends on its degree of unexpectedness as suggested by the current regret theory. The results suggest that 1) participants make emotion-based choices even in experience-based paradigms, and 2) the impact of regret is greater when it is expected than when it is unexpected. These results challenge the current theory of regret and suggest that reinforcement learning models may need to use counterfactual value functions when full information is provided.",>Woo-Young Ahn>Olga Rass>Yong-Wook Shin>Jerome R. Busemeyer>Joshua W. Brown>Brian F. O'Donnell,">Indiana University-Bloomington (IU Bloomington)>Indiana University-Bloomington (IU Bloomington)>Department of Psychiatry, Ulsan University School of Medicine>Indiana University-Bloomington (IU Bloomington)>Indiana University-Bloomington (IU Bloomington)>Indiana University-Bloomington (IU Bloomington)",https://mindmodeling.org/cogsci2012/papers/0027/index.html
2012,Cooperation in risky environments: Decisions from experience in a stochastic social dilemma,"Often in cooperative situations, many aspects of the decision-making environment are uncertain. We investigate how cooperation is shaped by the way information about risk is presented (from description or from experience) and by differences in risky environments. Drawing on research from risky choice, we compare choices in stochastic social dilemmas to those in lotteries with equivalent levels of risk. Cooperation rates in games vary with different levels of risk across decision situations with the same expected outcomes, thereby mimicking behavior in lotteries. Risk presentation, however, only affected choices in lotteries, not in stochastic games. Process data suggests that people respond less to probabilities in the stochastic social dilemmas than in the lotteries. The findings highlight how an uncertain environment shapes cooperation and call for models of the underlying decision processes.",>Florian Artinger>Nadine Fleischhut>Vittoria Levati>Jeffrey R. Stevens,">Max Planck Institute for Human Development, Berlin>Max Planck Institute for Human Development, Berlin>Faculty of Economics, Verona University>Department of Psychology, University of Nebraska-Lincoln",https://mindmodeling.org/cogsci2012/papers/0028/index.html
2012,Modeling individual differences in socioeconomic game playing,"Game theory has been useful for understanding risk-taking and cooperative behavior. In the present study, subjects played the Hawk-Dove game with simulated and embodied (robotic) neural agents which used a neurobiologically plausible model of action selection and adaptive behaviors. Subjects had their serotonin levels temporarily altered through acute tryptophan depletion (ATD). The traditional assumption for subject data from Game-theory-ATD or human robot interaction (HRI) studies is that all participants come from the same underlying distribution or same group. We used probabilistic graphical models in order to determine potential sub-group affiliations based on the subjects’ responses while playing the Hawk-Dove game. The results from the models indicate sub-groups within a subject population exist. We find that two-group, one that tends toward cooperation and the other that tends toward aggression, best describes the effect of subject behavior in response to ATD and embodiment.",>Derrik Asher>Shunan Zhang>Andrew Zaldivar>Michael Lee>Jeffrey Krichmar,">Department of Cognitive Sciences, University of California, Irvine>Department of Cognitive Sciences, University of California, Irvine>Department of Cognitive Sciences, University of California, Irvine>Department of Cognitive Sciences, University of California, Irvine>Department of Cognitive Sciences, University of California, Irvine",https://mindmodeling.org/cogsci2012/papers/0029/index.html
2012,Lexical Access Across Languages: A Multinomial Model of Auditory Distraction,"Recall in many types of verbal memory task is reliably disrupted by the presence of auditory distracters, with verbal distracters frequently proving the most disruptive (Beaman, 2005). A multinomial processing tree model (Schweickert, 1993) is applied to the effects on free recall of background speech from a known or an unknown language. The model reproduces the free recall curve and the impact on memory of verbal distracters for which a lexical entry exists (i.e., verbal items from a known language). The effects of semantic relatedness of distracters within a language is found to depend upon a redintegrative factor thought to reflect the contribution of the speech-production system. The differential impacts of known and unknown languages cannot be accounted for in this way, but the same effects of distraction are observed amongst bilinguals, regardless of distracter-language.",>Philip Beaman,>University of Reading,https://mindmodeling.org/cogsci2012/papers/0030/index.html
2012,Diagramming Phenomena for Mechanistic Explanation,"As part of an inquiry into how diagrams figure in scientific practice, we examine diagrams that represent phenomena in-volving circadian rhythms. Different diagrammatic formats are developed and revised over time to best represent different phenomena for which explanations will be sought. Some dia-grams are less transparent than others, so learning is often re-quired in order to see the information conveyed.",>William Bechtel>Adele Abrahamsen,">University of California, San Diego>University of California, San Diego",https://mindmodeling.org/cogsci2012/papers/0031/index.html
2012,Route choice in individuals—semantic network navigation,"In a novel experimental task, individuals are asked to navigate from a goal word to an end word through a semantic network. In this forced choice task, individuals perform with a high success rate (73%) and frequently navigate to the target in the minimal number of required step (22%). We utilize these experimental results to explore different search and decision strategies. Our modeling results suggest individuals are not guessing at random (or utilizing only local information) and that knowledge of the global structure is necessary for individuals to succeed. We further show that a latent semantic space model, such as word association space, can capture much of the global semantic knowledge necessary to explain participant decisions. We suggest that performance in this task might shed light on the underlying structure of memory and more importantly search within memory.",>Nicole Beckage>Mark Steyvers>Carter Butts,">University of California, Irvine>University of California, Irvine>University of California, Irvine",https://mindmodeling.org/cogsci2012/papers/0032/index.html
2012,Competent Deontic Reasoning: The Abstract Deontic Selection Task Revisited,"The abstract deontic selection task was developed with the aim of demonstrating abstract rule use in a specific domain (i.e., deontic rules). Yet, the solution rate, while being substantially higher than with abstract non-deontic tasks, did not reach the level obtained with concrete deontic tasks. What are the reasons for this—difficulties with abstract rule use? A task analysis based on deontic principles uncovers several problems with the formulation of the task. Three experiments replicate the difficulties with the original task and show that performance increases, when the problems are resolved. The results provide novel insights into the interpretation of deontic rules and into the role that such content-specific, but abstract tasks can play for the study of reasoning processes.",>Sieghard Beller>Andrea Bender,">Center for Interdisciplinary Research (ZiF), Bielefeld University, Germany>University of Freiburg, Germany",https://mindmodeling.org/cogsci2012/papers/0033/index.html
2012,That's what she (could have) said: How alternative utterances affect language use,"We investigate the effects of alternative utterances on pragmatic interpretation of language. We focus on two specific cases: specificity implicatures (less specific utterances imply the negation of more specific utterances) and Horn implicatures (more complex utterances are assigned to less likely meanings). We present models of these phenomena in terms of recursive social reasoning. Our most sophisticated model is not only able to handle specificity implicature but is also the first formal account of Horn implicatures that correctly predicts human behavior in signaling games with no prior conventions, without appeal to specialized equilibrium selection criteria. Two experiments provide evidence that these implicatures are generated in the absence of prior linguistic conventions or language evolution. Taken together, our modeling and experimental results suggest that the pragmatic effects of alternative utterances can be driven by cooperative social reasoning.",>Leon Bergen>Noah Goodman>Roger Levy,>MIT BCS>Stanford Psychology>UCSD Linguistics,https://mindmodeling.org/cogsci2012/papers/0034/index.html
